表示ｺｰﾄﾞ,新商品ｺｰﾄﾞ案,商品名,商品名索引,単位,製品長さ(mm),ｶｯﾄ長さ(mm),得意先(検索)ｺｰﾄﾞ
1,754072I000211,溶着止水目地 10φ V30用 L=965mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000212,溶着止水目地 10φ V34用 L=1175mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000213,溶着止水目地 10φ V40用 L=1280mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000214,溶着止水目地 10φ V45用 L=1430mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000215,溶着止水目地 10φ V50用 L=1580mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000216,溶着止水目地 10φ V60用 L=1880mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000217,溶着止水目地 10φ V30用 L=965mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000218,溶着止水目地 10φ V34用 L=1175mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000219,溶着止水目地 10φ V40用 L=1280mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000220,溶着止水目地 10φ V45用 L=1430mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000221,溶着止水目地 10φ V50用 L=1580mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
1,754072I000222,溶着止水目地 10φ V60用 L=1880mm,ﾖｳﾁｬｸｼｽｲﾒｼ,本,0,0,754072
0 ,754072I000301,溶着止水目地 10φ用ｷｬｯﾌﾟ,ﾖｳﾁｬｸｷｬｯﾌﾟ,個,0,0,754072
0 ,754072I000401,10φ用二次加工 ｱﾆｰﾙ処理,ﾖｳﾁｬｸｱﾆｰﾙ,本,0,0,754072
0 ,754072I000402,10φ用二次加工 先端ｷｬｯﾌﾟ+挿入,ﾖｳﾁｬｸｷｬｯﾌﾟ,本,0,0,754072
0 ,754072I000403,10φ用二次加工 定寸切断(先端斜ｶｯﾄ含),ﾖｳﾁｬｸｶｯﾄ,本,0,0,754072
1,754072I001101,溶着止水目地 15φ(100～400m/回),ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0 ,754072I001102,溶着止水目地 15φ(500～1400m/回),ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0 ,754072I001103,溶着止水目地 15φ(1500～2400m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0 ,754072I001104,溶着止水目地 15φ(2500～4500m/回,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001105,溶着止水目地 15φ V70用 L=2174mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001106,溶着止水目地 15φ V80用 L=2486mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001107,溶着止水目地 15φ V70用 L=2174mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001108,溶着止水目地 15φ V80用 L=2486mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001109,溶着止水目地 15φ V70用 L=2174mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
1,754072I001110,溶着止水目地 15φ V80用 L=2486mm,ﾖｳﾁｬｸｼｽｲ,本,0,0,754072
0 ,754072I002101,溶着止水目地 15φ用ｷｬｯﾌﾟ,ﾖｳﾁｬｸｷｬｯﾌﾟ,個,0,0,754072
0 ,754072I002201,15φ用二次加工 ｱﾆｰﾙ処理,ﾖｳﾁｬｸｱﾆｰﾙ,本,0,0,754072
0 ,754072I002202,15φ用二次加工 先端ｷｬｯﾌﾟ+挿入,ﾖｳﾁｬｸｷｬｯﾌﾟ,本,0,0,754072
0 ,754072I002203,15φ用二次加工 定寸切断(先端斜ｶｯﾄ含),ﾖｳﾁｬｸｶｯﾄ,本,0,0,754072
1,754092I000101,P型ﾊﾟｯｷﾝ(両面ﾃｰﾌﾟ付),Pｶﾞﾀﾊﾟｯｷﾝ,ｍ,0,0,754092
1,754092I000201,ｶｲﾀﾞﾝ 50㎜ L=3600,ｶｲﾀﾞﾝ,本,0,0,754092
1,754092I000301,ｶｲﾀﾞﾝ 75㎜ L=3600,ｶｲﾀﾞﾝ,本,0,0,754092
1,754092I000401,ｶｲﾀﾞﾝ 100㎜ L=3600,ｶｲﾀﾞﾝ,本,0,0,754092
1,754092I000501,ｺの字型 100mm L=3600,ｺﾉｼﾞ,本,0,0,754092
1,754092I000601,ｼｮｰﾄｽﾄﾘｯﾌﾟﾌﾞﾚｰｶｰ　L=2440（北冷ｹｰｽ）,ｼｮｰﾄｽﾄﾘｯﾌﾟ,本,0,0,754092
1,754092I000701,ﾌﾟﾗｲｽｶｰﾄﾞ m型　L=50,ﾌﾟﾗｲｽｶｰﾄﾞ,個,0,0,754092
1,754092I000801,ﾌﾟﾗｲｽｶｰﾄﾞ入れ L=1825,ﾌﾟﾗｲｽｶｰﾄﾞ,本,0,0,754092
1,754092I000901,北冷棒材(Ⅰ)L=3600 ｺの字型 50mm,ﾎｸﾚｲﾎﾞｳｻﾞｲ,本,0,0,754092
1,754092I001101,北冷棒材(Ⅱ)L=3600 ｺの字型 75mm,ﾎｸﾚｲﾎﾞｳｻﾞｲ,本,0,0,754092
1,754101D000101,0.8mmｺﾉ字ｶﾊﾞｰ ﾐﾗｽﾄﾏｰ7030N,,,200000,200000,754101
1,754101D000201,粘着付自在ﾌﾞｯｼｭ 2mm用 DB-1 30m巻,,,30000,31000,754101
1,754101D000301,粘着付自在ﾌﾞｯｼｭ 3mm用 DB-2 30m巻,,巻,30000,31000,754101
1,754101D000401,粘着付自在ﾌﾞｯｼｭ 6.5mm用 DB-3 30m巻,,,30000,31000,754101
1,754112I000101,台車ﾊﾟｯｷﾝ(15×20) L=1350,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754112I000102,台車ﾊﾟｯｷﾝ(15×20) L=1500,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754112I000103,台車ﾊﾟｯｷﾝ(15×20) L=1600,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754112I000104,台車ﾊﾟｯｷﾝ(15x20) L=1620,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754112I000201,台車ﾊﾟｯｷﾝ(4x20)10h L=2050,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754112I000301,台車ﾊﾟｯｷﾝ(6x20)15h L=2050,ﾀﾞｲｼｬﾊﾟｯｷﾝ,本,0,0,754112
1,754122I000101,ｷｰｽﾄﾝｸﾘｯﾌﾟ L=1910,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
1,754122I000102,ｷｰｽﾄﾝｸﾘｯﾌﾟ L=2465,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
1,754122I000103,ｷｰｽﾄﾝｸﾘｯﾌﾟ L=2685,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
1,754122I000104,ｷｰｽﾄﾝｸﾘｯﾌﾟ L=2795,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
1,754122I000105,ｷｰｽﾄﾝｸﾘｯﾌﾟ L=2985,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
0 ,754122I000106,ｷｰｽﾄﾝｸﾘｯﾌﾟ 2000ｍ/回以上,ｷｰｽﾄﾝｸﾘｯﾌﾟ,本,0,0,754122
1,754122I000201,消音ﾁｭｰﾌﾞ,ｼｮｳｵﾝﾁｭｰﾌﾞ,本,0,0,754122
0 ,754132I000101,戸当気密材(PVC-7.6φ) 450m～600m/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
0 ,754132I000102,戸当気密材(PVC-7.6φ) 750m～1200m/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
0 ,754132I000103,戸当気密材(PVC-7.6φ) 1350～5000/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
1,754132I000104,戸当気密材(PVC-7.6φ) 450m/回,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754132
1,754142I000101,溶接棒7mm,ﾄｱﾀﾘｷﾐﾂｻﾞｲ,ｍ,0,0,754142
1,754142I000102,溶接棒7mm ﾌﾞﾗｳﾝ 300m巻,ﾖｳｾﾂﾎﾞｳ,ｍ,0,0,754142
1,754142I000103,溶接棒7mm ﾅﾁｭﾗﾙ 300m巻,ﾖｳｾﾂﾎﾞｳ,ｍ,0,0,754142
1,754142I000104,溶接棒7mm 黒 300m巻,ﾖｳｾﾂﾎﾞｳ,ｍ,0,0,754142
0 ,760022I000101,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 9φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0 ,760022I000201,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 12φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0 ,760022I000301,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 16φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0 ,760022I000401,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 20φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0 ,760022I000501,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 26φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
0 ,760022I000601,ﾃﾞｨｯﾌﾟｷｬｯﾌﾟ 29φ,ﾃﾞｨｯﾌﾟｷｬｯﾌ,個,0,0,760022
1,760022I000701,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 9x125cm 400本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I000801,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 12x125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I000901,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 16x125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I001101,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 20x125cm 300本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I001201,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 29x125cm 200本/回,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I001301,ﾎﾟﾘｶﾊﾟｲﾌﾟC付　33x125cm(外注商品･本社,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I001401,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 ★12x905 正規長さ+α,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760022I001501,ﾎﾟﾘｶﾊﾟｲﾌﾟC付 ★12x1205 正規の長さ+α,ﾎﾟﾘｶﾊﾟｲﾌﾟC,本,0,0,760022
1,760041D000101,押さえｺﾞﾑ 3.8φ 白　*ISI*,,,0,0,760041
1,760041D000201,粘着付自在ﾌﾞｯｼｭ(横溝あり)黒　3mm,ﾈﾝﾁｬｸﾂｷﾂｷｼ,箱,0,0,760041
1,760041I000301,押さえｺﾞﾑ3.8φ 白(2193*硬度65)-2000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0 ,760041I000302,押さえｺﾞﾑ3.8φ 白(2193*硬度65)-5000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0 ,760041I000303,押さえｺﾞﾑ3.8φ 白(2193*硬度65)-10000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
1,760041I000401,押さえｺﾞﾑ3.8φ 白(8082*硬度70)-2000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0 ,760041I000402,押さえｺﾞﾑ3.8φ 白(8082*硬度70)-5000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
0 ,760041I000403,押さえｺﾞﾑ3.8φ 白(8082*硬度70)-10000,ｵｻｴｺﾞﾑ3.8,ｍ,0,0,760041
1,760051D000101,ﾌﾟﾛﾃｸﾀｰﾎｰｽ 38x42x1000 *,,,1000,1010,760051
1,760051D000201,ﾌﾟﾛﾃｸﾀｰﾎｰｽ 57x61x800L *,,,800,810,760051
1,760051D000202,ﾌﾟﾛﾃｸﾀｰﾎｰｽ 57x61x600L　*,,,600,610,760051
1,760111D000101,2mm用粘着ｴｯｼﾞｶﾊﾞｰ(黒透明),,,100000,10400,760111
1,760111D000201,3mm用粘着ｴｯｼﾞｶﾊﾞｰ(黒透明),,,100000,10400,760111
1,760111D000301,2mm用粘着ｴｯｼﾞｶﾊﾞｰ（透明）,2,m,100000,10400,760111
1,760201D000101,粘着付きｴｯｼﾞｶﾊﾞｰ　L=1250,ﾈﾝﾁｬｸﾂｷｴｯｼ,本,0,0,760201
1,760201D000102,粘着付きｴｯｼﾞｶﾊﾞｰ　104M,ﾈﾝﾁｬｸﾂｷｴｯｼ,巻,100,104,760201
1,761031D000101,曲げﾎｰｽφ16xφ20(透明) 200本～,ﾏｹﾞﾎｰｽﾌｧｲ1,本,280,280,761031
0 ,761031D000102,曲げﾎｰｽφ16xφ20(透明) 500本～,ﾏｹﾞﾎｰｽﾌｧｲ1,本,280,280,761031
1,761041D000101,KCV3925 丸ﾊﾟｲﾌﾟ手摺ｶﾊﾞｰ ｾﾝﾀｰ2.5M,KCV3925,本,1353,1353,761041
1,761041D000102,KCV3925/H 丸ﾊﾟｲﾌﾟ手摺ｶﾊﾞｰｾﾝﾀｰ2.5M,KCV3925,本,1353,1353,761041
1,761041D000103,KCV3935 手摺ｶﾊﾞｰ(ｾﾝﾀｰ3.5m用),kcv3935 ﾏﾙ,本,2353,2353,761041
1,761041D000104,KCV3935/H 丸ﾊﾟｲﾌﾟ手摺ｶﾊﾞｰｾﾝﾀｰ3.5,KCV3935,本,2353,2353,761041
1,761041D000105,KCV3947 ﾙｰﾌﾟ用手摺ｶﾊﾞｰ(曲げ部),KCV3947,本,1500,1500,761041
1,761041D000106,KCV3947/H ﾙｰﾌﾟ用手摺ｶﾊﾞｰ曲げ部,KCV3947,本,1500,1500,761041
1,761041D000107,KCV3952 手摺ｶﾊﾞｰ(ｻｲﾄﾞ),kcv3952 ma,本,548.5,548.5,761041
1,761041D000108,KCV3952/H 丸ﾊﾟｲﾌﾟ手摺ｶﾊﾞｰｻｲﾄﾞ,KCV3952,本,548.5,548.5,761041
1,761041D000109,KCV3961 ﾙｰﾌﾟ用手摺ｶﾊﾞｰ(ｾﾝﾀｰ用3.5m),KCV3961,本,2363,2363,761041
1,761041D000110,KCV3961/H ﾙｰﾌﾟ用手摺ｶﾊﾞｰｾﾝﾀｰ3.5,KCV3961,本,2363,2363,761041
1,761041D000111,KCV3963 ﾙｰﾌﾟ用手摺ｶﾊﾞｰ ｾﾝﾀｰ2.5M,KCV3961,本,1363,1363,761041
1,761041D000112,KCV3963/H ﾙｰﾌﾟ用手摺ｶﾊﾞｰｾﾝﾀｰ2.5,63,本,1363,1363,761041
0 ,761041D000113,ﾙｰﾌﾟ用手摺ｶﾊﾞｰ4ｹ 一式,ﾙｰﾌﾟﾖｳﾃｽﾘ,本,0,0,761041
1,761041D000201,ｻｲﾄﾞｺﾞﾑ ｸﾞﾚｰ KGI3440/H(60本以上),ｻｲﾄﾞｺﾞﾑ ｸﾞ,,1570,1570,761041
1,761041D000301,ｻｲﾄﾞｺﾞﾑ ﾗﾍﾞﾝﾀﾞｰ KGI3440,ｻｲﾄﾞｺﾞﾑ ﾗﾍ,本,1570,1570,761041
0 ,761051I000101,PCﾌｨﾙﾀｰX L=487 400本/回,PCﾌｨﾙﾀｰX,本,0,0,761051
0 ,761051I000102,PCﾌｨﾙﾀｰX L=487 800本/回,PCﾌｨﾙﾀｰ L=,本,0,0,761051
0 ,761051I000103,PCﾌｨﾙﾀｰX L=487 1600本/回,PCﾌｨﾙﾀｰX L,本,0,0,761051
0 ,761051I000201,PCﾌｨﾙﾀｰY L=290 800本/回,PCﾌｨﾙﾀｰY L,本,0,0,761051
0 ,761051I000202,PCﾌｨﾙﾀｰY L=290 1600本/回,PCﾌｨﾙﾀｰY L,本,0,0,761051
0 ,761051I000203,PCﾌｨﾙﾀｰY L=290 400本/回,PCﾌｨﾙﾀｰY,本,0,0,761051
0 ,761051I000301,PCﾚﾝｽﾞﾌｨﾙﾀｰⅡ-B L=2000,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0 ,761051I000302,PCﾚﾝｽﾞﾌｨﾙﾀｰ素材Y2 PC-800L,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0 ,761051I000303,PCﾚﾝｽﾞﾌｨﾙﾀｰ素材Y2 PC-1300L,PCﾚﾝｽﾞﾌｨﾙﾀ,本,0,0,761051
0 ,761062I000101,ﾌｧｲﾊﾞｰ3φ 透明 L=300 1000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0 ,761062I000102,ﾌｧｲﾊﾞｰ3φ 透明 L=300 2000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0 ,761062I000201,ﾌｧｲﾊﾞｰﾎﾙﾀﾞｰ3φ 透明 L=300 1000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
0 ,761062I000202,ﾌｧｲﾊﾞｰﾎﾙﾀﾞｰ3φ 透明 L=300 2000本,ﾌｧｲﾊﾞｰﾎﾙﾀﾞ,本,0,0,761062
1,761071D000101,室内機端末仕上材 W120xT1xL940,ｼﾂﾅｲｷﾀﾝﾏﾂｼ,枚,940,940,761071
1,761071D000102,35464 室内機端末仕上材 W120xt1xL240,ｼﾂﾅｲｷﾀﾝﾏﾂｼ,枚,240,240,761071
1,761071I000201,PVCｽﾍﾟｰｻｰ　500m～1000m/回,PVCｽﾍﾟｰｻｰ,ｍ,0,0,761071
0 ,761071I000202,PVCｽﾍﾟｰｻｰ　1500m～3000m/回,PVCｽﾍﾟｰｻｰ,ｍ,0,0,761071
1,762002I000101,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (100本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0 ,762002I000102,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (500本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0 ,762002I000103,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=305 (800本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0 ,762002I000104,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (100本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0 ,762002I000105,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (500本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
0 ,762002I000106,ｼｪｰﾄﾞｶﾊﾞｰ(DR-31676) L=545 (800本/回),ｼｪｰﾄﾞｶﾊﾞｰ,本,0,0,762002
1,762002I000201,照明ｶﾊﾞｰ(DR-31677) L=305 (100本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0 ,762002I000202,照明ｶﾊﾞｰ(DR-31677) L=305 (500本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0 ,762002I000203,照明ｶﾊﾞｰ(DR-31677) L=305 (800本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0 ,762002I000204,照明ｶﾊﾞｰ(DR-31677) L=545 (100本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0 ,762002I000205,照明ｶﾊﾞｰ(DR-31677) L=545 (500本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
0 ,762002I000206,照明ｶﾊﾞｰ(DR-31677) L=545 (800本/回),ｼｮﾒｲｶﾊﾞｰ,本,0,0,762002
1,762041D000101,ﾊﾞﾝﾊﾟｰ用(ｴﾗｽﾄﾏｰｶﾊﾞｰ 2Tx90X2000),ｴﾗｽﾄﾏｰｶﾊﾞｰ,個,2000,2050,762041
1,762041D000201,甲丸ﾊﾟｯｷﾝ　6.35x12.7x100m,ｺｳﾏﾙﾏﾙ｣ﾊﾟｯ,巻,100,103,762041
0 ,762041D000202,甲丸ﾊﾟｯｷﾝ　6.35x12.7x100m　一式,ｺｳﾏﾙﾏﾙ｣ﾊﾟｯ,巻,100,103,762041
1,763031D000101,24C7Z0995 GR　SHAFT RING,,,0,0,763031
1,763031D000201,SHAFT RING 2.2t 201-64,,,0,0,763031
1,763031D000301,32CDT7995 ｼｬﾌﾄﾘﾝｸﾞ(200枚),,,21000,21000,763031
1,763031D000401,27C7Z0995 SHAFT RING t=2,SHAFT,,200,200,763031
1,763031D000501,32CDT7995 SHAFT RING t=2.5,,,21000,21000,763031
1,764021D000101,保護ｶﾊﾞｰ材1.5x4 粘着付き L=615,,,615,620,764021
1,764021D000201,3mmｴｯｼﾞｶﾊﾞｰ 黒 軟質PVC 3mｘ34本,,,0,0,764021
1,764021D000301,ｴｯｼﾞﾓｰﾙ 10mmX30M巻 黒 NO.2,ｴｯｼﾞﾓｰﾙ 10,M,30000,0,764021
1,764041D000101,ｴｯｼﾞﾓｰﾙ 0.5xL1405mm ｸﾛ 強粘着,ｴｯｼﾞﾓｰﾙ 0.,,0,0,764041
1,764041D000102,ｴｯｼﾞﾓｰﾙ 0.5xL765mm ｸﾛ 強粘着,76.5 ｸﾛ ｷｮ,,0,0,764041
1,764051D000101,LEDsｳｪｰﾌﾞ様ｹｰｽ 4010 L=3000(1000m～),LEDsｳｪｰﾌﾞ,本,3000,3020,764051
0 ,764051D000102,LEDsｳｪｰﾌﾞ用ｹｰｽ 4010 (400m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
1,764051D000103,LEDsｳｪｰﾌﾞ用ｹｰｽ 4010 L=1500(1000m～),LEDsｳｪｰﾌﾞ,本,1500,1520,764051
1,764051D000104,LEDsｳｪｰﾌﾞ用ｹｰｽ 4010 L=2000(1000m～),LEDsｳｪｰﾌﾞ,本,2000,2020,764051
0 ,764051D000105,LEDsｳｪｰﾌﾞ用ｹｰｽ4010(2000m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
0 ,764051D000106,LEDsｳｪｰﾌﾞ用ｹｰｽ4010(4000m～),LEDsｳｪｰﾌﾞ,m,0,0,764051
0 ,764051D000201,ｶｰﾌﾞｹｰｽ L=2000mm (1000本以上),ｶｰﾌﾞｹｰｽ,本,2000,2040,764051
1,764051D000202,ｶｰﾌﾞｹｰｽ L=2000mm (500本以上)4010,ｶｰﾌﾞｹｰｽ,本,2000,2040,764051
1,764066I000101,水耕栽培 しぶき止 本体 L=2500,ｼﾌﾞｷﾄﾞﾒ ﾎﾝ,本,0,0,764066
1,764066I000201,水耕栽培 しぶき止ﾊﾟｯｷﾝ,ｼﾌﾞｷﾄﾞﾒﾊﾟｯ,ｍ,0,0,764066
1,764066I000301,水耕栽培 波止 L=1000,ﾅﾐﾄﾒ L=100,本,0,0,764066
1,770011D000101,PPﾁｭｰﾌﾞ黒φ5Xφ2.5XL=400,PPﾁｭｰﾌﾞ,本,400,400,770011
1,770011D000201,PPﾁｭｰﾌﾞ白φ5Xφ1.9XL=500 3000本,PPﾁｭｰﾌﾞ,本,500,500,770011
1,770011D000301,PPﾁｭｰﾌﾞ茶φ5Xφ2.5XL≃400,PPﾁｭｰﾌﾞ,本,400,400,770011
1,770011D000401,PPﾁｭｰﾌﾞ白φ5Xφ2.5XL≃400,PPﾁｭｰﾌﾞ,本,400,400,770011
1,770011D000501,PPﾁｭｰﾌﾍﾞｰｼﾞｭφ5Xφ1.9XL≃496,PPﾁｭｰﾌﾞ,本,496,496,770011
